audio_error,audio_ok,cer_to_gen,clip_rate_0p99,duration,gen_text_for_tts,generated_path,interferer_spk,interferer_text,key,pass_asr,pass_audio,pass_final,peak,rms,sample_rate,silence_rate,status,target_spk,target_text,token_f1_to_gen,wer_to_gen,whisper_text
,True,0.0,0.0,3.936,underscore these words for they are full of comfort for sore consciences.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0025_2830-3980-0063__T1__SCV3FIX__VOICE-5683_CONTENT-2830-2830-3980-0063__naturalized.wav,2830,UNDERSCORE THESE WORDS FOR THEY ARE FULL OF COMFORT FOR SORE CONSCIENCES,5683-32866-0025_2830-3980-0063__T1__SCV3FIX__VOICE-5683_CONTENT-2830-2830-3980-0063,True,True,True,0.78192138671875,0.05845353379845619,24000,0.07744749322493225,ok,5683,I DID NOT EVEN TAKE THE PRECAUTION OF SMOKING UP THE CHIMNEY,1.0,0.0,Underscore these words for they are full of comfort for sore consciences.
,True,0.0,0.0,4.042666666666666,i did not even take the precaution of smoking up the chimney.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0025_2830-3980-0063__T2__SCV3FIX__VOICE-2830_CONTENT-5683-5683-32866-0025__naturalized.wav,5683,I DID NOT EVEN TAKE THE PRECAUTION OF SMOKING UP THE CHIMNEY,5683-32866-0025_2830-3980-0063__T2__SCV3FIX__VOICE-2830_CONTENT-5683-5683-32866-0025,True,True,True,0.754913330078125,0.07692423462867737,24000,0.11883657651715039,ok,2830,UNDERSCORE THESE WORDS FOR THEY ARE FULL OF COMFORT FOR SORE CONSCIENCES,1.0,0.0,I did not even take the precaution of smoking up the chimney.
,True,0.0,0.0,4.970666666666666,they do not go where the enemies of the gospel predominate they go where the christians are.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0027_2830-3980-0030__T1__SCV3FIX__VOICE-5683_CONTENT-2830-2830-3980-0030__naturalized.wav,2830,THEY DO NOT GO WHERE THE ENEMIES OF THE GOSPEL PREDOMINATE THEY GO WHERE THE CHRISTIANS ARE,5683-32866-0027_2830-3980-0030__T1__SCV3FIX__VOICE-5683_CONTENT-2830-2830-3980-0030,True,True,True,0.8580322265625,0.08044320344924927,24000,0.1155948229613734,ok,5683,A COLD BRIGHT MOON WAS SHINING WITH CLEAR SHARP LIGHTS AND SHADOWS,1.0,0.0,"They do not go where the enemies of the gospel predominate, they go where the Christians are."
,True,0.0,0.0,4.437333333333333,a cold bright moon was shining with clear sharp lights and shadows.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0027_2830-3980-0030__T2__SCV3FIX__VOICE-2830_CONTENT-5683-5683-32866-0027__naturalized.wav,5683,A COLD BRIGHT MOON WAS SHINING WITH CLEAR SHARP LIGHTS AND SHADOWS,5683-32866-0027_2830-3980-0030__T2__SCV3FIX__VOICE-2830_CONTENT-5683-5683-32866-0027,True,True,True,0.79681396484375,0.09583323448896408,24000,0.06565504807692307,ok,2830,THEY DO NOT GO WHERE THE ENEMIES OF THE GOSPEL PREDOMINATE THEY GO WHERE THE CHRISTIANS ARE,1.0,0.0,"A cold, bright moon was shining with clear, sharp lights and shadows."
,True,0.0,0.0,3.8293333333333335,a cold bright moon was shining with clear sharp lights and shadows.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0027_5639-40744-0000__T2__SCV3FIX__VOICE-5639_CONTENT-5683-5683-32866-0027__naturalized.wav,5683,A COLD BRIGHT MOON WAS SHINING WITH CLEAR SHARP LIGHTS AND SHADOWS,5683-32866-0027_5639-40744-0000__T2__SCV3FIX__VOICE-5639_CONTENT-5683-5683-32866-0027,True,True,True,0.7171630859375,0.07134631276130676,24000,0.10184540389972145,ok,5639,ELEVEN O'CLOCK HAD STRUCK IT WAS A FINE CLEAR NIGHT THEY WERE THE ONLY PERSONS ON THE ROAD AND THEY SAUNTERED LEISURELY ALONG TO AVOID PAYING THE PRICE OF FATIGUE FOR THE RECREATION PROVIDED FOR THE TOLEDANS IN THEIR VALLEY OR ON THE BANKS OF THEIR RIVER,1.0,0.0,"A cold, bright moon was shining with clear, sharp lights and shadows."
,True,0.0,0.0,5.674666666666667,if you dressed in silk and gold from top to toe you could not look any nicer than in your little red cap.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0027_7021-85628-0027__T1__SCV3FIX__VOICE-5683_CONTENT-7021-7021-85628-0027__naturalized.wav,7021,IF YOU DRESSED IN SILK AND GOLD FROM TOP TO TOE YOU COULD NOT LOOK ANY NICER THAN IN YOUR LITTLE RED CAP,5683-32866-0027_7021-85628-0027__T1__SCV3FIX__VOICE-5683_CONTENT-7021-7021-85628-0027,True,True,True,0.83123779296875,0.06310907006263733,24000,0.06888804041353383,ok,5683,A COLD BRIGHT MOON WAS SHINING WITH CLEAR SHARP LIGHTS AND SHADOWS,1.0,0.0,"If you dressed in silk and gold from top to toe, you could not look any nicer than in your little red cap."
,True,0.0,0.0,3.456,a cold bright moon was shining with clear sharp lights and shadows.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0027_7021-85628-0027__T2__SCV3FIX__VOICE-7021_CONTENT-5683-5683-32866-0027__naturalized.wav,5683,A COLD BRIGHT MOON WAS SHINING WITH CLEAR SHARP LIGHTS AND SHADOWS,5683-32866-0027_7021-85628-0027__T2__SCV3FIX__VOICE-7021_CONTENT-5683-5683-32866-0027,True,True,True,0.533111572265625,0.07822128385305405,24000,0.10824170524691358,ok,7021,IF YOU DRESSED IN SILK AND GOLD FROM TOP TO TOE YOU COULD NOT LOOK ANY NICER THAN IN YOUR LITTLE RED CAP,1.0,0.0,"A cold, bright moon was shining with clear, sharp lights and shadows."
,True,0.0169491525423728,0.0,3.8826666666666667,whose feet are as the feet of harts and underneath the everlasting arms.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0028_1089-134691-0005__T1__SCV3FIX__VOICE-5683_CONTENT-1089-1089-134691-0005__naturalized.wav,1089,WHOSE FEET ARE AS THE FEET OF HARTS AND UNDERNEATH THE EVERLASTING ARMS,5683-32866-0028_1089-134691-0005__T1__SCV3FIX__VOICE-5683_CONTENT-1089-1089-134691-0005,True,True,True,0.66436767578125,0.07796763628721237,24000,0.08462826236263736,ok,5683,THE SOMBRE OLD TREES LIKE GIGANTIC HEARSE PLUMES BLACK AND AWFUL,0.9230769230769232,0.0769230769230769,whose feet are as the feet of hearts and underneath the everlasting arms.
,True,0.037037037037037,0.0,3.584,the sombre old trees like gigantic hearse plumes black and awful.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0028_1089-134691-0005__T2__SCV3FIX__VOICE-1089_CONTENT-5683-5683-32866-0028__naturalized.wav,5683,THE SOMBRE OLD TREES LIKE GIGANTIC HEARSE PLUMES BLACK AND AWFUL,5683-32866-0028_1089-134691-0005__T2__SCV3FIX__VOICE-1089_CONTENT-5683-5683-32866-0028,True,True,True,0.641204833984375,0.06787969172000885,24000,0.08904157366071429,ok,1089,WHOSE FEET ARE AS THE FEET OF HARTS AND UNDERNEATH THE EVERLASTING ARMS,0.9090909090909092,0.0909090909090909,The somber old trees like gigantic hearse plumes black and awful.
,True,0.0166666666666666,0.0,3.989333333333333,the squares of cotton sharp edged heavy were just about to burst to bolls.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0028_1995-1837-0015__T1__SCV3FIX__VOICE-5683_CONTENT-1995-1995-1837-0015__naturalized.wav,1995,THE SQUARES OF COTTON SHARP EDGED HEAVY WERE JUST ABOUT TO BURST TO BOLLS,5683-32866-0028_1995-1837-0015__T1__SCV3FIX__VOICE-5683_CONTENT-1995-1995-1837-0015,True,True,True,0.682098388671875,0.07134291529655457,24000,0.09103442513368984,ok,5683,THE SOMBRE OLD TREES LIKE GIGANTIC HEARSE PLUMES BLACK AND AWFUL,0.9285714285714286,0.0714285714285714,"The squares of cotton, sharp-edged heavy, were just about to burst to bowls."
,True,0.037037037037037,0.0,4.8213333333333335,the sombre old trees like gigantic hearse plumes black and awful.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0028_1995-1837-0015__T2__SCV3FIX__VOICE-1995_CONTENT-5683-5683-32866-0028__naturalized.wav,5683,THE SOMBRE OLD TREES LIKE GIGANTIC HEARSE PLUMES BLACK AND AWFUL,5683-32866-0028_1995-1837-0015__T2__SCV3FIX__VOICE-1995_CONTENT-5683-5683-32866-0028,True,True,True,0.368804931640625,0.062121644616127014,24000,0.09380185287610619,ok,1995,THE SQUARES OF COTTON SHARP EDGED HEAVY WERE JUST ABOUT TO BURST TO BOLLS,0.9090909090909092,0.0909090909090909,The somber old trees like gigantic hearse plumes black and awful.
,True,0.032520325203252,0.0,8.266666666666667,it was a serious crime indeed mister watson told them and tom gates bade fair to serve a lengthy term in state's prison as a consequence of his rash act.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0028_6829-68769-0001__T1__SCV3FIX__VOICE-5683_CONTENT-6829-6829-68769-0001__naturalized.wav,6829,IT WAS A SERIOUS CRIME INDEED MISTER WATSON TOLD THEM AND TOM GATES BADE FAIR TO SERVE A LENGTHY TERM IN STATE'S PRISON AS A CONSEQUENCE OF HIS RASH ACT,5683-32866-0028_6829-68769-0001__T1__SCV3FIX__VOICE-5683_CONTENT-6829-6829-68769-0001,True,True,True,0.60797119140625,0.06330867856740952,24000,0.05410282258064516,ok,5683,THE SOMBRE OLD TREES LIKE GIGANTIC HEARSE PLUMES BLACK AND AWFUL,0.9666666666666668,0.0333333333333333,"It was a serious crime indeed, Mr. Watson told them, and Tom Gates bade fair to serve a lengthy term in state's prison as a consequence of his rash act."
,True,0.0925925925925925,0.0,3.1146666666666665,the sombre old trees like gigantic hearse plumes black and awful.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32866-0028_6829-68769-0001__T2__SCV3FIX__VOICE-6829_CONTENT-5683-5683-32866-0028__naturalized.wav,5683,THE SOMBRE OLD TREES LIKE GIGANTIC HEARSE PLUMES BLACK AND AWFUL,5683-32866-0028_6829-68769-0001__T2__SCV3FIX__VOICE-6829_CONTENT-5683-5683-32866-0028,True,True,True,0.673675537109375,0.08140935003757477,24000,0.10909407106164383,ok,6829,IT WAS A SERIOUS CRIME INDEED MISTER WATSON TOLD THEM AND TOM GATES BADE FAIR TO SERVE A LENGTHY TERM IN STATE'S PRISON AS A CONSEQUENCE OF HIS RASH ACT,0.8181818181818182,0.1818181818181818,"The somber old trees, like gigantic hares, plumes black and awful."
,True,0.010752688172043,0.0,6.378666666666667,in order to please her i spoke to her of the abbe conti and i had occasion to quote two lines of that profound writer.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0000_3729-6852-0002__T1__SCV3FIX__VOICE-5683_CONTENT-3729-3729-6852-0002__naturalized.wav,3729,IN ORDER TO PLEASE HER I SPOKE TO HER OF THE ABBE CONTI AND I HAD OCCASION TO QUOTE TWO LINES OF THAT PROFOUND WRITER,5683-32879-0000_3729-6852-0002__T1__SCV3FIX__VOICE-5683_CONTENT-3729-3729-6852-0002,True,True,True,0.6658935546875,0.07284419238567352,24000,0.07160587374581939,ok,5683,IT WAS NOT VERY MUCH PAST ELEVEN THAT MORNING WHEN THE PONY CARRIAGE FROM BRANDON DREW UP BEFORE THE LITTLE GARDEN WICKET OF REDMAN'S FARM,0.96,0.04,"In order to please her I spoke to her of the Abbey Conti, and I had occasion to quote two lines of that profound writer."
,True,0.0175438596491228,0.0,9.802666666666667,it was not very much past eleven that morning when the pony carriage from brandon drew up before the little garden wicket of redman's farm.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0000_3729-6852-0002__T2__SCV3FIX__VOICE-3729_CONTENT-5683-5683-32879-0000__naturalized.wav,5683,IT WAS NOT VERY MUCH PAST ELEVEN THAT MORNING WHEN THE PONY CARRIAGE FROM BRANDON DREW UP BEFORE THE LITTLE GARDEN WICKET OF REDMAN'S FARM,5683-32879-0000_3729-6852-0002__T2__SCV3FIX__VOICE-3729_CONTENT-5683-5683-32879-0000,True,True,True,0.43212890625,0.045580826699733734,24000,0.07778070593035909,ok,3729,IN ORDER TO PLEASE HER I SPOKE TO HER OF THE ABBE CONTI AND I HAD OCCASION TO QUOTE TWO LINES OF THAT PROFOUND WRITER,0.96,0.04,it was not very much past eleven that morning when the pony carriage from brandon drew up before the little garden wicket of redmond's farm
,True,0.0,0.0,6.592,this sentence also defines our sins as great so great in fact that the whole world could not make amends for a single sin.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0002_2830-3980-0067__T1__SCV3FIX__VOICE-5683_CONTENT-2830-2830-3980-0067__naturalized.wav,2830,THIS SENTENCE ALSO DEFINES OUR SINS AS GREAT SO GREAT IN FACT THAT THE WHOLE WORLD COULD NOT MAKE AMENDS FOR A SINGLE SIN,5683-32879-0002_2830-3980-0067__T1__SCV3FIX__VOICE-5683_CONTENT-2830-2830-3980-0067,True,True,True,0.703033447265625,0.06733790785074234,24000,0.07004702669902912,ok,5683,SO THERE CAME A STEP AND A LITTLE RUSTLING OF FEMININE DRAPERIES THE SMALL DOOR OPENED AND RACHEL ENTERED WITH HER HAND EXTENDED AND A PALE SMILE OF WELCOME,1.0,0.0,This sentence also defines our sins as great so great in fact that the whole world could not make amends for a single sin.
,True,0.0,0.0,10.421333333333333,so there came a step and a little rustling of feminine draperies the small door opened and rachel entered with her hand extended and a pale smile of welcome.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0002_2830-3980-0067__T2__SCV3FIX__VOICE-2830_CONTENT-5683-5683-32879-0002__naturalized.wav,5683,SO THERE CAME A STEP AND A LITTLE RUSTLING OF FEMININE DRAPERIES THE SMALL DOOR OPENED AND RACHEL ENTERED WITH HER HAND EXTENDED AND A PALE SMILE OF WELCOME,5683-32879-0002_2830-3980-0067__T2__SCV3FIX__VOICE-2830_CONTENT-5683-5683-32879-0002,True,True,True,0.809844970703125,0.08762426674365997,24000,0.027759563715455477,ok,2830,THIS SENTENCE ALSO DEFINES OUR SINS AS GREAT SO GREAT IN FACT THAT THE WHOLE WORLD COULD NOT MAKE AMENDS FOR A SINGLE SIN,1.0,0.0,so there came a step and a little rustling of feminine draperies the small door opened and rachel entered with her hand extended and a pale smile of welcome
,True,0.0,0.0,7.509333333333333,so for the hundredth time she was thinking today as she walked alone up the lane back of the barn and then slowly down through the bottoms.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0003_1995-1826-0013__T1__SCV3FIX__VOICE-5683_CONTENT-1995-1995-1826-0013__naturalized.wav,1995,SO FOR THE HUNDREDTH TIME SHE WAS THINKING TODAY AS SHE WALKED ALONE UP THE LANE BACK OF THE BARN AND THEN SLOWLY DOWN THROUGH THE BOTTOMS,5683-32879-0003_1995-1826-0013__T1__SCV3FIX__VOICE-5683_CONTENT-1995-1995-1826-0013,True,True,True,0.67913818359375,0.07202451676130295,24000,0.07641046697443182,ok,5683,WOMEN CAN HIDE THEIR PAIN BETTER THAN WE MEN AND BEAR IT BETTER TOO EXCEPT WHEN SHAME DROPS FIRE INTO THE DREADFUL CHALICE,1.0,0.0,"So for the hundredth time she was thinking today, as she walked alone up the lane back of the barn, and then slowly down through the bottoms."
,True,0.0,0.0,9.141333333333334,women can hide their pain better than we men and bear it better too except when shame drops fire into the dreadful chalice.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0003_1995-1826-0013__T2__SCV3FIX__VOICE-1995_CONTENT-5683-5683-32879-0003__naturalized.wav,5683,WOMEN CAN HIDE THEIR PAIN BETTER THAN WE MEN AND BEAR IT BETTER TOO EXCEPT WHEN SHAME DROPS FIRE INTO THE DREADFUL CHALICE,5683-32879-0003_1995-1826-0013__T2__SCV3FIX__VOICE-1995_CONTENT-5683-5683-32879-0003,True,True,True,0.46484375,0.0709463432431221,24000,0.0619348016336056,ok,1995,SO FOR THE HUNDREDTH TIME SHE WAS THINKING TODAY AS SHE WALKED ALONE UP THE LANE BACK OF THE BARN AND THEN SLOWLY DOWN THROUGH THE BOTTOMS,1.0,0.0,women can hide their pain better than we men and bear it better too except when shame drops fire into the dreadful chalice
,True,0.0,0.0,2.965333333333333,did you ever have such a lordly guest before i went on.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0003_5142-33396-0035__T1__SCV3FIX__VOICE-5683_CONTENT-5142-5142-33396-0035__naturalized.wav,5142,DID YOU EVER HAVE SUCH A LORDLY GUEST BEFORE I WENT ON,5683-32879-0003_5142-33396-0035__T1__SCV3FIX__VOICE-5683_CONTENT-5142-5142-33396-0035,True,True,True,0.711090087890625,0.07097191363573074,24000,0.12804912320143885,ok,5683,WOMEN CAN HIDE THEIR PAIN BETTER THAN WE MEN AND BEAR IT BETTER TOO EXCEPT WHEN SHAME DROPS FIRE INTO THE DREADFUL CHALICE,1.0,0.0,Did you ever have such a lordly guest before I went on?
,True,0.0,0.0,6.005333333333334,women can hide their pain better than we men and bear it better too except when shame drops fire into the dreadful chalice.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0003_5142-33396-0035__T2__SCV3FIX__VOICE-5142_CONTENT-5683-5683-32879-0003__naturalized.wav,5683,WOMEN CAN HIDE THEIR PAIN BETTER THAN WE MEN AND BEAR IT BETTER TOO EXCEPT WHEN SHAME DROPS FIRE INTO THE DREADFUL CHALICE,5683-32879-0003_5142-33396-0035__T2__SCV3FIX__VOICE-5142_CONTENT-5683-5683-32879-0003,True,True,True,0.545623779296875,0.05352553725242615,24000,0.07174872335701599,ok,5142,DID YOU EVER HAVE SUCH A LORDLY GUEST BEFORE I WENT ON,1.0,0.0,women can hide their pain better than we men and bear it better too except when shame drops fire into the dreadful chalice
,True,0.0,0.0,3.8293333333333335,i am not depreciating it when i say that in these times it is not rare.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0004_3575-170457-0010__T1__SCV3FIX__VOICE-5683_CONTENT-3575-3575-170457-0010__naturalized.wav,3575,I AM NOT DEPRECIATING IT WHEN I SAY THAT IN THESE TIMES IT IS NOT RARE,5683-32879-0004_3575-170457-0010__T1__SCV3FIX__VOICE-5683_CONTENT-3575-3575-170457-0010,True,True,True,0.787109375,0.08182492107152939,24000,0.08286908077994429,ok,5683,BUT POOR RACHEL LAKE HAD MORE THAN THAT STOICAL HYPOCRISY WHICH ENABLES THE TORTURED SPIRITS OF HER SEX TO LIFT A PALE FACE THROUGH THE FLAMES AND SMILE,1.0,0.0,I am not depreciating it when I say that in these times it is not rare.
,True,0.0,0.0,8.789333333333333,but poor rachel lake had more than that stoical hypocrisy which enables the tortured spirits of her sex to lift a pale face through the flames and smile.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0004_3575-170457-0010__T2__SCV3FIX__VOICE-3575_CONTENT-5683-5683-32879-0004__naturalized.wav,5683,BUT POOR RACHEL LAKE HAD MORE THAN THAT STOICAL HYPOCRISY WHICH ENABLES THE TORTURED SPIRITS OF HER SEX TO LIFT A PALE FACE THROUGH THE FLAMES AND SMILE,5683-32879-0004_3575-170457-0010__T2__SCV3FIX__VOICE-3575_CONTENT-5683-5683-32879-0004,True,True,True,0.48516845703125,0.04895646497607231,24000,0.07087189016990292,ok,3575,I AM NOT DEPRECIATING IT WHEN I SAY THAT IN THESE TIMES IT IS NOT RARE,1.0,0.0,But poor Rachel Lake had more than that stoical hypocrisy which enables the tortured spirits of her sex to lift a pale face through the flames and smile.
,True,0.0,0.0,4.426666666666667,it was on the last day of january that the repairs of the schooner were completed.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0004_5105-28240-0022__T1__SCV3FIX__VOICE-5683_CONTENT-5105-5105-28240-0022__naturalized.wav,5105,IT WAS ON THE LAST DAY OF JANUARY THAT THE REPAIRS OF THE SCHOONER WERE COMPLETED,5683-32879-0004_5105-28240-0022__T1__SCV3FIX__VOICE-5683_CONTENT-5105-5105-28240-0022,True,True,True,0.748809814453125,0.0662418082356453,24000,0.12471762048192771,ok,5683,BUT POOR RACHEL LAKE HAD MORE THAN THAT STOICAL HYPOCRISY WHICH ENABLES THE TORTURED SPIRITS OF HER SEX TO LIFT A PALE FACE THROUGH THE FLAMES AND SMILE,1.0,0.0,It was on the last day of January that the repairs of the schooner were completed.
,True,0.0,0.0,9.994666666666667,but poor rachel lake had more than that stoical hypocrisy which enables the tortured spirits of her sex to lift a pale face through the flames and smile.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0004_5105-28240-0022__T2__SCV3FIX__VOICE-5105_CONTENT-5683-5683-32879-0004__naturalized.wav,5683,BUT POOR RACHEL LAKE HAD MORE THAN THAT STOICAL HYPOCRISY WHICH ENABLES THE TORTURED SPIRITS OF HER SEX TO LIFT A PALE FACE THROUGH THE FLAMES AND SMILE,5683-32879-0004_5105-28240-0022__T2__SCV3FIX__VOICE-5105_CONTENT-5683-5683-32879-0004,True,True,True,0.622344970703125,0.05814395099878311,24000,0.06138273745997865,ok,5105,IT WAS ON THE LAST DAY OF JANUARY THAT THE REPAIRS OF THE SCHOONER WERE COMPLETED,1.0,0.0,But poor Rachel Lake had more than that stoical hypocrisy which enables the tortured spirits of her sex to lift a pale face through the flames and smile.
,True,0.0,0.0,5.674666666666667,i had scarcely known what i had been saying or doing up to this time but as he spoke i looked at my hand.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0004_6930-81414-0013__T1__SCV3FIX__VOICE-5683_CONTENT-6930-6930-81414-0013__naturalized.wav,6930,I HAD SCARCELY KNOWN WHAT I HAD BEEN SAYING OR DOING UP TO THIS TIME BUT AS HE SPOKE I LOOKED AT MY HAND,5683-32879-0004_6930-81414-0013__T1__SCV3FIX__VOICE-5683_CONTENT-6930-6930-81414-0013,True,True,True,0.744903564453125,0.06856834143400192,24000,0.0751218867481203,ok,5683,BUT POOR RACHEL LAKE HAD MORE THAN THAT STOICAL HYPOCRISY WHICH ENABLES THE TORTURED SPIRITS OF HER SEX TO LIFT A PALE FACE THROUGH THE FLAMES AND SMILE,1.0,0.0,"I had scarcely known what I had been saying or doing up to this time, but as he spoke I looked at my hand."
,True,0.0,0.0,7.722666666666667,but poor rachel lake had more than that stoical hypocrisy which enables the tortured spirits of her sex to lift a pale face through the flames and smile.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0004_6930-81414-0013__T2__SCV3FIX__VOICE-6930_CONTENT-5683-5683-32879-0004__naturalized.wav,5683,BUT POOR RACHEL LAKE HAD MORE THAN THAT STOICAL HYPOCRISY WHICH ENABLES THE TORTURED SPIRITS OF HER SEX TO LIFT A PALE FACE THROUGH THE FLAMES AND SMILE,5683-32879-0004_6930-81414-0013__T2__SCV3FIX__VOICE-6930_CONTENT-5683-5683-32879-0004,True,True,True,0.540283203125,0.05156819522380829,24000,0.03896538328729282,ok,6930,I HAD SCARCELY KNOWN WHAT I HAD BEEN SAYING OR DOING UP TO THIS TIME BUT AS HE SPOKE I LOOKED AT MY HAND,1.0,0.0,but poor rachel lake had more than that stoical hypocrisy which enables the tortured spirits of her sex to lift a pale face through the flames and smile
,True,0.0592592592592592,0.0,8.757333333333333,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0005_1995-1826-0000__T1__SCV3FIX__VOICE-5683_CONTENT-1995-1995-1826-0000__naturalized.wav,1995,IN THE DEBATE BETWEEN THE SENIOR SOCIETIES HER DEFENCE OF THE FIFTEENTH AMENDMENT HAD BEEN NOT ONLY A NOTABLE BIT OF REASONING BUT DELIVERED WITH REAL ENTHUSIASM,5683-32879-0005_1995-1826-0000__T1__SCV3FIX__VOICE-5683_CONTENT-1995-1995-1826-0000,True,True,True,0.87841796875,0.06417526304721832,24000,0.048954209805115716,ok,5683,THIS TRANSIENT SPRING AND LIGHTING UP ARE BEAUTIFUL A GLAMOUR BEGUILING OUR SENSES,0.925925925925926,0.074074074074074,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm."
,True,0.0,0.0,6.165333333333334,this transient spring and lighting up are beautiful a glamour beguiling our senses.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0005_1995-1826-0000__T2__SCV3FIX__VOICE-1995_CONTENT-5683-5683-32879-0005__naturalized.wav,5683,THIS TRANSIENT SPRING AND LIGHTING UP ARE BEAUTIFUL A GLAMOUR BEGUILING OUR SENSES,5683-32879-0005_1995-1826-0000__T2__SCV3FIX__VOICE-1995_CONTENT-5683-5683-32879-0005,True,True,True,0.348968505859375,0.07069499790668488,24000,0.07853049307958478,ok,1995,IN THE DEBATE BETWEEN THE SENIOR SOCIETIES HER DEFENCE OF THE FIFTEENTH AMENDMENT HAD BEEN NOT ONLY A NOTABLE BIT OF REASONING BUT DELIVERED WITH REAL ENTHUSIASM,1.0,0.0,this transient spring and lighting up are beautiful a glamour beguiling our senses
,True,0.0,0.0,3.232,the weather if we may use that term will change before long.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/5683-32879-0005_260-123288-0001__T1__SCV3FIX__VOICE-5683_CONTENT-260-260-123288-0001__naturalized.wav,260,THE WEATHER IF WE MAY USE THAT TERM WILL CHANGE BEFORE LONG,5683-32879-0005_260-123288-0001__T1__SCV3FIX__VOICE-5683_CONTENT-260-260-123288-0001,True,True,True,0.768280029296875,0.06599205732345581,24000,0.12253764438943894,ok,5683,THIS TRANSIENT SPRING AND LIGHTING UP ARE BEAUTIFUL A GLAMOUR BEGUILING OUR SENSES,1.0,0.0,"The weather, if we may use that term, will change before long."
