cue,key,selection_group,audio_type,sisnr_i,content_mismatch_rate,joint_content_waveform_rate,speaker_mismatch_rate_1s,reference_text,asr_text,wer_to_target,token_f1_to_target,path
usef,4446-2273-0022_2830-3980-0023__T1__SCV2TTS__4446-4446-2273-0022__VOICE__2830,content_drift,est,-19.845082851297423,1.0,1.0,0.0,THEY WERE BOTH REMEMBERING WHAT THE WOMAN HAD SAID WHEN SHE TOOK THE MONEY GOD GIVE YOU A HAPPY LOVE,T I WOROK REMEMBERING BUT TEVIN HAD SAID O TITE MONEGOD JO I RIVIN,0.85,0.1764705882352941,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/4446-2273-0022_2830-3980-0023__T1__SCV2TTS__4446-4446-2273-0022__VOICE__2830.wav
usef,4446-2273-0022_2830-3980-0023__T1__SCV2TTS__4446-4446-2273-0022__VOICE__2830,content_drift,target_clean,-19.845082851297423,1.0,1.0,0.0,THEY WERE BOTH REMEMBERING WHAT THE WOMAN HAD SAID WHEN SHE TOOK THE MONEY GOD GIVE YOU A HAPPY LOVE,THEY WERE BOTH REMEMBERING WHAT THE WOMAN HAD SAID WHEN SHE TOOK THE MONEY GOD GIVE YOU A HAPPY,0.05,0.9743589743589743,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2273-0022_2830-3980-0023__T1__SCV2TTS__4446-4446-2273-0022__VOICE__2830.wav
usef,4446-2273-0022_2830-3980-0023__T1__SCV2TTS__4446-4446-2273-0022__VOICE__2830,content_drift,synthetic_interferer,-19.845082851297423,1.0,1.0,0.0,THEY WERE BOTH REMEMBERING WHAT THE WOMAN HAD SAID WHEN SHE TOOK THE MONEY GOD GIVE YOU A HAPPY LOVE,T WHITE WORD BOAD REMEMBERING BUT T MOI HAD SAD OG TTY MONAJO J J O HIPPIWALOVI,0.95,0.1081081081081081,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2273-0022_2830-3980-0023__T1__SCV2TTS__4446-4446-2273-0022__VOICE__2830.wav
usef,1995-1836-0012_4446-2275-0034__T2__SCV2TTS__4446-4446-2275-0034__VOICE__1995,content_drift,est,-19.48519918721378,1.0,1.0,0.0,KEEP AWAY IF YOU WISH WHEN HAVE I EVER FOLLOWED YOU,PEEPHOPESLY IF I A MESSMING THE FERDOM,0.9090909090909091,0.2222222222222222,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1995-1836-0012_4446-2275-0034__T2__SCV2TTS__4446-4446-2275-0034__VOICE__1995.wav
usef,1995-1836-0012_4446-2275-0034__T2__SCV2TTS__4446-4446-2275-0034__VOICE__1995,content_drift,target_clean,-19.48519918721378,1.0,1.0,0.0,KEEP AWAY IF YOU WISH WHEN HAVE I EVER FOLLOWED YOU,KEEP AWAY IF YOU WISH WHEN HAVE I EVER FOLLOWED Y,0.09090909090909091,0.9090909090909091,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1995-1836-0012_4446-2275-0034__T2__SCV2TTS__4446-4446-2275-0034__VOICE__1995.wav
usef,1995-1836-0012_4446-2275-0034__T2__SCV2TTS__4446-4446-2275-0034__VOICE__1995,content_drift,synthetic_interferer,-19.48519918721378,1.0,1.0,0.0,KEEP AWAY IF YOU WISH WHEN HAVE I EVER FOLLOWED YOU,KEP AVU IFA YO MESS MAY HAVE A FELLOW OVER YOU,0.8181818181818182,0.18181818181818182,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1995-1836-0012_4446-2275-0034__T2__SCV2TTS__4446-4446-2275-0034__VOICE__1995.wav
usef,4446-2275-0006_2300-131720-0005__T1__SCV2TTS__4446-4446-2275-0006__VOICE__2300,content_drift,est,-19.102176616810578,1.0,1.0,0.0,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,Y P T  K I T REG TON SISTER CAPNORLOHAMA,1.0,0.16666666666666666,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/4446-2275-0006_2300-131720-0005__T1__SCV2TTS__4446-4446-2275-0006__VOICE__2300.wav
usef,4446-2275-0006_2300-131720-0005__T1__SCV2TTS__4446-4446-2275-0006__VOICE__2300,content_drift,target_clean,-19.102176616810578,1.0,1.0,0.0,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,0.0,1.0,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2275-0006_2300-131720-0005__T1__SCV2TTS__4446-4446-2275-0006__VOICE__2300.wav
usef,4446-2275-0006_2300-131720-0005__T1__SCV2TTS__4446-4446-2275-0006__VOICE__2300,content_drift,synthetic_interferer,-19.102176616810578,1.0,1.0,0.0,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,I T TRH T I T MI GCH B SISTER CATU R USIN MICHAOWEL B AT E LUNG,1.1428571428571428,0.125,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2275-0006_2300-131720-0005__T1__SCV2TTS__4446-4446-2275-0006__VOICE__2300.wav
usef,4446-2275-0006_61-70968-0039__T1__SCV2TTS__4446-4446-2275-0006__VOICE__61,content_drift,est,-18.488066516180325,1.0,1.0,0.0,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,I PINNI GISHMA E WEN TO BE TO BE S CURCH AN ORKIN HAS TE PON GE E,1.1428571428571428,0.1875,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/4446-2275-0006_61-70968-0039__T1__SCV2TTS__4446-4446-2275-0006__VOICE__61.wav
usef,4446-2275-0006_61-70968-0039__T1__SCV2TTS__4446-4446-2275-0006__VOICE__61,content_drift,target_clean,-18.488066516180325,1.0,1.0,0.0,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,0.0,1.0,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2275-0006_61-70968-0039__T1__SCV2TTS__4446-4446-2275-0006__VOICE__61.wav
usef,4446-2275-0006_61-70968-0039__T1__SCV2TTS__4446-4446-2275-0006__VOICE__61,content_drift,synthetic_interferer,-18.488066516180325,1.0,1.0,0.0,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,I TAKE YOU GUISHTATIMA YO BESH TO BE SEE STAR CUT OR KIHALEPOUAN GEELON,0.9285714285714286,0.21428571428571427,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2275-0006_61-70968-0039__T1__SCV2TTS__4446-4446-2275-0006__VOICE__61.wav
usef,1320-122617-0012_4446-2273-0029__T2__SCV2TTS__4446-4446-2273-0029__VOICE__1320,content_drift,est,-18.014472453389384,1.0,1.0,0.0,IT'S REALLY TOO WARM IN THIS ROOM TO SING DON'T YOU FEEL IT,FEU LETS WE PURTIS ORUSUS,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1320-122617-0012_4446-2273-0029__T2__SCV2TTS__4446-4446-2273-0029__VOICE__1320.wav
usef,1320-122617-0012_4446-2273-0029__T2__SCV2TTS__4446-4446-2273-0029__VOICE__1320,content_drift,target_clean,-18.014472453389384,1.0,1.0,0.0,IT'S REALLY TOO WARM IN THIS ROOM TO SING DON'T YOU FEEL IT,IT'S REALLY TOO WARM IN THIS ROOM TO SING,0.3076923076923077,0.8181818181818181,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1320-122617-0012_4446-2273-0029__T2__SCV2TTS__4446-4446-2273-0029__VOICE__1320.wav
usef,1320-122617-0012_4446-2273-0029__T2__SCV2TTS__4446-4446-2273-0029__VOICE__1320,content_drift,synthetic_interferer,-18.014472453389384,1.0,1.0,0.0,IT'S REALLY TOO WARM IN THIS ROOM TO SING DON'T YOU FEEL IT,PILDRATS PILBERTISOVESUSUS,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1320-122617-0012_4446-2273-0029__T2__SCV2TTS__4446-4446-2273-0029__VOICE__1320.wav
usef,6829-68769-0003_8463-294825-0006__T2__SCV2TTS__8463-8463-294825-0006__VOICE__6829,mixed_drift,est,-10.040401677059783,0.8666666666666667,0.8666666666666667,1.0,HIS SPECIFICATIONS FOR AN OPEN SEA SUBMARINE AND A SELF CONTAINED DIVING SUIT WERE DECADES BEFORE THEIR TIME YET MODERN TECHNOLOGY BEARS THEM OUT TRIUMPHANTLY,E TEATES E OK FOR FARDERAND OCHISH FAKING US ISELF FOR THREAT HINDS FIDAY ON THE VADGE IS SELF CULNY IAVE FOUND YOU HEAD TO CHESTME JOVY SIM LIKE CONTIN YOUR IT YOU ESTEMABLE YEXR AN LOTTER A,1.44,0.12698412698412698,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/6829-68769-0003_8463-294825-0006__T2__SCV2TTS__8463-8463-294825-0006__VOICE__6829.wav
usef,6829-68769-0003_8463-294825-0006__T2__SCV2TTS__8463-8463-294825-0006__VOICE__6829,mixed_drift,target_clean,-10.040401677059783,0.8666666666666667,0.8666666666666667,1.0,HIS SPECIFICATIONS FOR AN OPEN SEA SUBMARINE AND A SELF CONTAINED DIVING SUIT WERE DECADES BEFORE THEIR TIME YET MODERN TECHNOLOGY BEARS THEM OUT TRIUMPHANTLY,HIS SPECIFICATIONS FOR AN OPEN SEA SUBMARINE AND A SELF CONTAINING DIVING SUIT WERE DECADES BEFORE THEIR TIME YET MODERN T,0.24,0.8260869565217391,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/6829-68769-0003_8463-294825-0006__T2__SCV2TTS__8463-8463-294825-0006__VOICE__6829.wav
usef,6829-68769-0003_8463-294825-0006__T2__SCV2TTS__8463-8463-294825-0006__VOICE__6829,mixed_drift,synthetic_interferer,-10.040401677059783,0.8666666666666667,0.8666666666666667,1.0,HIS SPECIFICATIONS FOR AN OPEN SEA SUBMARINE AND A SELF CONTAINED DIVING SUIT WERE DECADES BEFORE THEIR TIME YET MODERN TECHNOLOGY BEARS THEM OUT TRIUMPHANTLY,TCH PENELT FAR FAR GIMINISATIO STRETCH AS A SYPHOGA KINDS FATER INDIVIDUAL SELF CONAY VANLEDICIS BEFORE RETIMULA TOTO NEL YOUR STEAMUNCO UNPIN RENTIWEY,0.96,0.12499999999999997,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/6829-68769-0003_8463-294825-0006__T2__SCV2TTS__8463-8463-294825-0006__VOICE__6829.wav
usef,5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683,mixed_drift,est,-10.436001102315698,1.0,1.0,0.6,I WAS WELL SATISFIED WITH MY CABIN WHICH WAS LOCATED IN THE STERN AND OPENED INTO THE OFFICERS MESS,AVE I LOST BOLL SAIT O VITERITI AM WIGING OF MY NET DISHWALS ECATER HAN IS USTAR AND HE OWED AN IT ANT YE YET FIERCE MISS,1.3157894736842106,0.13043478260869565,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683.wav
usef,5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683,mixed_drift,target_clean,-10.436001102315698,1.0,1.0,0.6,I WAS WELL SATISFIED WITH MY CABIN WHICH WAS LOCATED IN THE STERN AND OPENED INTO THE OFFICERS MESS,I WAS WELL SATISFIED WITH MY CABIN WHICH WAS LOCATED IN THE STERN AND OPENED INTO THE OFFICERS M,0.05263157894736842,0.9473684210526315,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683.wav
usef,5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683,mixed_drift,synthetic_interferer,-10.436001102315698,1.0,1.0,0.6,I WAS WELL SATISFIED WITH MY CABIN WHICH WAS LOCATED IN THE STERN AND OPENED INTO THE OFFICERS MESS,I WASPILL SATIVAT EBI TIAMOISCAM IT MY NEW ISH WASLOKEDI AND TISTER ANDY OPEN NTTSHCLEAR SMITHS,0.8947368421052632,0.17142857142857143,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683.wav
usef,6829-68769-0012_8463-294828-0001__T2__SCV2TTS__8463-8463-294828-0001__VOICE__6829,mixed_drift,est,-5.913960410215048,0.8461538461538461,0.7692307692307693,0.7692307692307693,THREE SECONDS BEFORE THE ARRIVAL OF J B HOBSON'S LETTER I NO MORE DREAMED OF CHASING THE UNICORN THAN OF TRYING FOR THE NORTHWEST PASSAGE,FARIOS THAT I GOT A SHIKSI THE IS A FOTING MAJARAL I TO JOBI'S CHOSENUS ARALTHOR I KNEW MORE O MORE ADRASELYF GIING O FORTLY NORICH BUSTIFICIY,1.04,0.11538461538461538,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/6829-68769-0012_8463-294828-0001__T2__SCV2TTS__8463-8463-294828-0001__VOICE__6829.wav
usef,6829-68769-0012_8463-294828-0001__T2__SCV2TTS__8463-8463-294828-0001__VOICE__6829,mixed_drift,target_clean,-5.913960410215048,0.8461538461538461,0.7692307692307693,0.7692307692307693,THREE SECONDS BEFORE THE ARRIVAL OF J B HOBSON'S LETTER I NO MORE DREAMED OF CHASING THE UNICORN THAN OF TRYING FOR THE NORTHWEST PASSAGE,THREE SECONDS BEFORE THE ARRIVAL OF J B HOBSON'S LETTER I KNOW MORE DREAMED OF CHASING THE UNICORN THAN OF TRYIN,0.24,0.8260869565217391,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/6829-68769-0012_8463-294828-0001__T2__SCV2TTS__8463-8463-294828-0001__VOICE__6829.wav
usef,6829-68769-0012_8463-294828-0001__T2__SCV2TTS__8463-8463-294828-0001__VOICE__6829,mixed_drift,synthetic_interferer,-5.913960410215048,0.8461538461538461,0.7692307692307693,0.7692307692307693,THREE SECONDS BEFORE THE ARRIVAL OF J B HOBSON'S LETTER I NO MORE DREAMED OF CHASING THE UNICORN THAN OF TRYING FOR THE NORTHWEST PASSAGE,BIGAT CLAS LOOK ON  SHIKSICOT IS A FUDDING RETIRABL OPA JIB AV CHOSEN US LATTER I NO MORTIMAM D OVTA SANTILIAN SINEFORTE IN OUR ICHPAS PESAGI,1.04,0.0784313725490196,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/6829-68769-0012_8463-294828-0001__T2__SCV2TTS__8463-8463-294828-0001__VOICE__6829.wav
usef,8463-294828-0029_2961-961-0017__T1__SCV2TTS__8463-8463-294828-0029__VOICE__2961,mixed_drift,est,-8.501131963707929,0.75,0.75,0.75,OUR BAGGAGE WAS IMMEDIATELY CARRIED TO THE DECK OF THE FRIGATE I RUSHED ABOARD,FON ME SINCE YOU ARE BEGINNING ON THE GRAN RIGHT TO THE JAF,1.0,0.22222222222222224,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/8463-294828-0029_2961-961-0017__T1__SCV2TTS__8463-8463-294828-0029__VOICE__2961.wav
usef,8463-294828-0029_2961-961-0017__T1__SCV2TTS__8463-8463-294828-0029__VOICE__2961,mixed_drift,target_clean,-8.501131963707929,0.75,0.75,0.75,OUR BAGGAGE WAS IMMEDIATELY CARRIED TO THE DECK OF THE FRIGATE I RUSHED ABOARD,OUR BAGGAGE WAS IMMEDIATELY CARRIED TO THE DECK,0.42857142857142855,0.7272727272727273,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/8463-294828-0029_2961-961-0017__T1__SCV2TTS__8463-8463-294828-0029__VOICE__2961.wav
usef,8463-294828-0029_2961-961-0017__T1__SCV2TTS__8463-8463-294828-0029__VOICE__2961,mixed_drift,synthetic_interferer,-8.501131963707929,0.75,0.75,0.75,OUR BAGGAGE WAS IMMEDIATELY CARRIED TO THE DECK OF THE FRIGATE I RUSHED ABOARD,THE VALUE OF SINCIR ORBIDIGARESOVNA TWRITA TO TRIS,0.8571428571428571,0.2727272727272727,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/8463-294828-0029_2961-961-0017__T1__SCV2TTS__8463-8463-294828-0029__VOICE__2961.wav
usef,8555-284449-0001_4446-2275-0041__T2__SCV2TTS__4446-4446-2275-0041__VOICE__8555,mixed_drift,est,-7.966267016489488,0.5,0.5,1.0,YOU SEE LOVING SOME ONE AS I LOVE YOU MAKES THE WHOLE WORLD DIFFERENT,RICITHURRA YOU LOVING SIC ON AILE THEY A MADE THE HALL,0.8571428571428571,0.23999999999999996,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/8555-284449-0001_4446-2275-0041__T2__SCV2TTS__4446-4446-2275-0041__VOICE__8555.wav
usef,8555-284449-0001_4446-2275-0041__T2__SCV2TTS__4446-4446-2275-0041__VOICE__8555,mixed_drift,target_clean,-7.966267016489488,0.5,0.5,1.0,YOU SEE LOVING SOME ONE AS I LOVE YOU MAKES THE WHOLE WORLD DIFFERENT,YOU SEE LOVING SOMEONE AS I LOVE YOU MAKES THE WHOLE,0.2857142857142857,0.8,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/8555-284449-0001_4446-2275-0041__T2__SCV2TTS__4446-4446-2275-0041__VOICE__8555.wav
usef,8555-284449-0001_4446-2275-0041__T2__SCV2TTS__4446-4446-2275-0041__VOICE__8555,mixed_drift,synthetic_interferer,-7.966267016489488,0.5,0.5,1.0,YOU SEE LOVING SOME ONE AS I LOVE YOU MAKES THE WHOLE WORLD DIFFERENT,RIQIPURDA YUSILOVITCH SOME ONIAZALVIAL DIFERAN,0.9285714285714286,0.10526315789473682,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/8555-284449-0001_4446-2275-0041__T2__SCV2TTS__4446-4446-2275-0041__VOICE__8555.wav
usef,7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455,mixed_drift,est,1.847237834606377,1.0,1.0,0.5,SAID SHE POINTING TO THE PLAYTHINGS SEE,SAID SCHELACEPIANTO WINDIN US,0.8571428571428571,0.18181818181818182,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455.wav
usef,7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455,mixed_drift,target_clean,1.847237834606377,1.0,1.0,0.5,SAID SHE POINTING TO THE PLAYTHINGS SEE,SAID SHE POINTING TO THE P,0.2857142857142857,0.7692307692307692,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455.wav
usef,7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455,mixed_drift,synthetic_interferer,1.847237834606377,1.0,1.0,0.5,SAID SHE POINTING TO THE PLAYTHINGS SEE,SAY SU YONTIA CHENGO S,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455.wav
usef,5105-28241-0011_4446-2273-0004__T2__SCV2TTS__4446-4446-2273-0004__VOICE__5105,mixed_drift,est,-2.0439672847275046,0.6666666666666666,0.5555555555555556,0.8888888888888888,I SHOULD NEVER HAVE ASKED YOU IF MOLLY HAD BEEN HERE FOR I REMEMBER YOU DON'T LIKE ENGLISH COOKERY,ISOVER YULL DANSHE OARF E MONLY ES AN EEDN'T ROG YOU FOR I REMEMBER MY DON'T BE ANCLE OR OR IRARY AN BEARO,1.0,0.23809523809523808,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/5105-28241-0011_4446-2273-0004__T2__SCV2TTS__4446-4446-2273-0004__VOICE__5105.wav
usef,5105-28241-0011_4446-2273-0004__T2__SCV2TTS__4446-4446-2273-0004__VOICE__5105,mixed_drift,target_clean,-2.0439672847275046,0.6666666666666666,0.5555555555555556,0.8888888888888888,I SHOULD NEVER HAVE ASKED YOU IF MOLLY HAD BEEN HERE FOR I REMEMBER YOU DON'T LIKE ENGLISH COOKERY,I SHOULD NEVER HAVE ASKED YOU IF MOLLY HAD BEEN HERE FOR I REMEMBER YOU DON'T LIKE ENGLISH COOKERY,0.0,1.0,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/5105-28241-0011_4446-2273-0004__T2__SCV2TTS__4446-4446-2273-0004__VOICE__5105.wav
usef,5105-28241-0011_4446-2273-0004__T2__SCV2TTS__4446-4446-2273-0004__VOICE__5105,mixed_drift,synthetic_interferer,-2.0439672847275046,0.6666666666666666,0.5555555555555556,0.8888888888888888,I SHOULD NEVER HAVE ASKED YOU IF MOLLY HAD BEEN HERE FOR I REMEMBER YOU DON'T LIKE ENGLISH COOKERY,I SO IL D OF YOUR HE VESKAD WHILE YOU I MALAMA HEAD BER FORAR IRUMIAN BIARO YOU DON'T LIKE INGULIS COCURY,0.9473684210526315,0.2926829268292683,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/5105-28241-0011_4446-2273-0004__T2__SCV2TTS__4446-4446-2273-0004__VOICE__5105.wav
usef,4446-2275-0007_121-121726-0012__T1__SCV2TTS__4446-4446-2275-0007__VOICE__121,mixed_drift,est,-7.212293315225925,0.875,0.8125,0.625,SHE PUSHED HIM TOWARD THE BIG CHAIR BY THE FIRE AND SAT DOWN ON A STOOL AT THE OPPOSITE SIDE OF THE HEARTH HER KNEES DRAWN UP TO HER CHIN LAUGHING LIKE A HAPPY LITTLE GIRL,SHE SAN HIM TOWARD TE EVER HUMA TO GARD DII DID SHE TAK RE AS TAARAL IS YO DO YO OUT OF THE HEART YO DON'T BE ERY ISTORY OF YO E PE SEDED AT LOUD T HE ATES A HARRY LITTLE GIRL DO,1.0,0.25,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/4446-2275-0007_121-121726-0012__T1__SCV2TTS__4446-4446-2275-0007__VOICE__121.wav
usef,4446-2275-0007_121-121726-0012__T1__SCV2TTS__4446-4446-2275-0007__VOICE__121,mixed_drift,target_clean,-7.212293315225925,0.875,0.8125,0.625,SHE PUSHED HIM TOWARD THE BIG CHAIR BY THE FIRE AND SAT DOWN ON A STOOL AT THE OPPOSITE SIDE OF THE HEARTH HER KNEES DRAWN UP TO HER CHIN LAUGHING LIKE A HAPPY LITTLE GIRL,SHE PUSHED HIM TOWARD THE BIG CHAIR BY THE FIRE AND SAT DOWN ON A STOOL AT THE OPPOSITE SIDE OF THE HEARTH HER KNEES DRAWN UP TO HER CHIN LAUGHING LIKE A HAPPY LITTLE GIRL,0.0,1.0,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2275-0007_121-121726-0012__T1__SCV2TTS__4446-4446-2275-0007__VOICE__121.wav
usef,4446-2275-0007_121-121726-0012__T1__SCV2TTS__4446-4446-2275-0007__VOICE__121,mixed_drift,synthetic_interferer,-7.212293315225925,0.875,0.8125,0.625,SHE PUSHED HIM TOWARD THE BIG CHAIR BY THE FIRE AND SAT DOWN ON A STOOL AT THE OPPOSITE SIDE OF THE HEARTH HER KNEES DRAWN UP TO HER CHIN LAUGHING LIKE A HAPPY LITTLE GIRL,SESPIA SHIDIVI CIM TO AR DIBE GICHIFAABIANTIFIMITA STIO DOUNIAL EDITOPIO ESTORIOPIOSITA CITY DACO OPTI ICI ARONADINOS DE ADAY WOULD CARR TICARCHERCE AGAL AGE EPIUEL EPIPIALI JOGIDEL,1.0,0.03225806451612904,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2275-0007_121-121726-0012__T1__SCV2TTS__4446-4446-2275-0007__VOICE__121.wav
usef,908-31957-0004_4446-2275-0016__T2__SCV2TTS__4446-4446-2275-0016__VOICE__908,mixed_drift,est,-8.216529159732621,0.9166666666666666,0.9166666666666666,0.5,HILDA WATCHED HIM FROM HER CORNER TREMBLING AND SCARCELY BREATHING DARK SHADOWS GROWING ABOUT HER EYES IT,HE'LL DOOIN TO ME DELL GO A WITH TE URRY ON RON A RUNNER LINE AND SCATCS O RATES ON ALLOUR SIDE A OUT RON TE ONTE HARROWASS IGHT,1.6470588235294117,0.043478260869565216,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/908-31957-0004_4446-2275-0016__T2__SCV2TTS__4446-4446-2275-0016__VOICE__908.wav
usef,908-31957-0004_4446-2275-0016__T2__SCV2TTS__4446-4446-2275-0016__VOICE__908,mixed_drift,target_clean,-8.216529159732621,0.9166666666666666,0.9166666666666666,0.5,HILDA WATCHED HIM FROM HER CORNER TREMBLING AND SCARCELY BREATHING DARK SHADOWS GROWING ABOUT HER EYES IT,HILDA WATCHED HIM FROM THE CORNER TREMBLING AND SCARCELY BREATHING DARK SHADOWS GROWING ABOUT HER EYES IT,0.058823529411764705,0.9411764705882353,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/908-31957-0004_4446-2275-0016__T2__SCV2TTS__4446-4446-2275-0016__VOICE__908.wav
usef,908-31957-0004_4446-2275-0016__T2__SCV2TTS__4446-4446-2275-0016__VOICE__908,mixed_drift,synthetic_interferer,-8.216529159732621,0.9166666666666666,0.9166666666666666,0.5,HILDA WATCHED HIM FROM HER CORNER TREMBLING AND SCARCELY BREATHING DARK SHADOWS GROWING ABOUT HER EYES IT,MARNIN THE D DBE ALDIWANTI HEIREHUMPROM CORANACABING AND SCARSOBROKEA DUNG DARK SEDO GEROMA GEOBTI HARROAS IT,0.8235294117647058,0.1818181818181818,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/908-31957-0004_4446-2275-0016__T2__SCV2TTS__4446-4446-2275-0016__VOICE__908.wav
