key,path,status,gen_text,gen_text_for_tts,target_text,interferer_text,target_spk,interferer_spk,pass_audio,sample_rate,duration,rms,peak,silence_rate,clip_rate_0p99,audio_error,whisper_text,wer_to_gen,cer_to_gen,token_f1_to_gen,pass_asr
61-70970-0010_7021-85628-0022__T2__SCV3FIX__VOICE-7021_CONTENT-61-61-70970-0010,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0010_7021-85628-0022__T2__SCV3FIX__VOICE-7021_CONTENT-61-61-70970-0010__naturalized.wav,ok,DISMISS YOUR SQUIRE ROBIN AND BID ME GOOD E E N,dismiss your squire robin and bid me good e e n.,AND ALL HIS BROTHERS AND SISTERS STOOD ROUND AND LISTENED WITH THEIR MOUTHS OPEN,DISMISS YOUR SQUIRE ROBIN AND BID ME GOOD E E N,7021,61,True,24000,2.474666666666667,0.0804042965173721,0.55694580078125,0.1234004579741379,0.0,,"Dismiss your squire, Robin, and bid me goody in.",0.3636363636363636,0.054054054054054,0.7000000000000001,True
61-70970-0011_1995-1826-0009__T1__SCV3FIX__VOICE-61_CONTENT-1995-1995-1826-0009,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0011_1995-1826-0009__T1__SCV3FIX__VOICE-61_CONTENT-1995-1995-1826-0009__naturalized.wav,ok,YOU OUGHT TO KNOW JOHN IF I TEACH NEGROES I'LL SCARCELY SEE MUCH OF PEOPLE IN MY OWN CLASS,you ought to know john if i teach negroes i'll scarcely see much of people in my own class.,AS ANY IN ENGLAND I WOULD SAY SAID GAMEWELL PROUDLY THAT IS IN HIS DAY,YOU OUGHT TO KNOW JOHN IF I TEACH NEGROES I'LL SCARCELY SEE MUCH OF PEOPLE IN MY OWN CLASS,61,1995,True,24000,4.437333333333333,0.063503012061119,0.59796142578125,0.0712327223557692,0.0,,"You ought to know, John, if I teach Negroes, I'll scarcely see much of people in my own class.",0.0,0.0,1.0,True
61-70970-0011_1995-1826-0009__T2__SCV3FIX__VOICE-1995_CONTENT-61-61-70970-0011,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0011_1995-1826-0009__T2__SCV3FIX__VOICE-1995_CONTENT-61-61-70970-0011__naturalized.wav,ok,AS ANY IN ENGLAND I WOULD SAY SAID GAMEWELL PROUDLY THAT IS IN HIS DAY,as any in england i would say said gamewell proudly that is in his day.,YOU OUGHT TO KNOW JOHN IF I TEACH NEGROES I'LL SCARCELY SEE MUCH OF PEOPLE IN MY OWN CLASS,AS ANY IN ENGLAND I WOULD SAY SAID GAMEWELL PROUDLY THAT IS IN HIS DAY,1995,61,True,24000,4.565333333333333,0.078771099448204,0.359710693359375,0.0801511390186915,0.0,,"As any in England, I would say, said Gamewell proudly that is in his day.",0.0,0.0,1.0,True
61-70970-0011_4077-13751-0002__T1__SCV3FIX__VOICE-61_CONTENT-4077-4077-13751-0002,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0011_4077-13751-0002__T1__SCV3FIX__VOICE-61_CONTENT-4077-4077-13751-0002__naturalized.wav,ok,INSTEAD OF BUT SIX REGULARLY AFFILIATED MEMBERS AND AT MOST TWO SCORE OF ADHERENTS THE ORGANIZATION NUMBERS TODAY MANY HUNDRED THOUSAND SOULS,instead of but six regularly affiliated members and at most two score of adherents the organization numbers today many hundred thousand souls.,AS ANY IN ENGLAND I WOULD SAY SAID GAMEWELL PROUDLY THAT IS IN HIS DAY,INSTEAD OF BUT SIX REGULARLY AFFILIATED MEMBERS AND AT MOST TWO SCORE OF ADHERENTS THE ORGANIZATION NUMBERS TODAY MANY HUNDRED THOUSAND SOULS,61,4077,True,24000,6.933333333333334,0.0533183440566062,0.5701904296875,0.052842548076923,0.0,,instead of but six regularly affiliated members and at most two score of adherents the organization numbers to-day many hundred thousand souls,0.0909090909090909,0.0,0.9333333333333332,True
61-70970-0011_4077-13751-0002__T2__SCV3FIX__VOICE-4077_CONTENT-61-61-70970-0011,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0011_4077-13751-0002__T2__SCV3FIX__VOICE-4077_CONTENT-61-61-70970-0011__naturalized.wav,ok,AS ANY IN ENGLAND I WOULD SAY SAID GAMEWELL PROUDLY THAT IS IN HIS DAY,as any in england i would say said gamewell proudly that is in his day.,INSTEAD OF BUT SIX REGULARLY AFFILIATED MEMBERS AND AT MOST TWO SCORE OF ADHERENTS THE ORGANIZATION NUMBERS TODAY MANY HUNDRED THOUSAND SOULS,AS ANY IN ENGLAND I WOULD SAY SAID GAMEWELL PROUDLY THAT IS IN HIS DAY,4077,61,True,24000,5.749333333333333,0.0824758261442184,0.866180419921875,0.1373130217996289,0.0,,"""'As any in England, I would say,' said Gamewell proudly, that is in his day.",0.1333333333333333,0.0357142857142857,0.9032258064516128,True
61-70970-0011_8230-279154-0028__T2__SCV3FIX__VOICE-8230_CONTENT-61-61-70970-0011,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0011_8230-279154-0028__T2__SCV3FIX__VOICE-8230_CONTENT-61-61-70970-0011__naturalized.wav,ok,AS ANY IN ENGLAND I WOULD SAY SAID GAMEWELL PROUDLY THAT IS IN HIS DAY,as any in england i would say said gamewell proudly that is in his day.,I CAN SET TO WORK NOW TO REMEMBER THINGS I NEVER REMEMBERED BEFORE SUCH AS WHAT I HAD TO EAT FOR BREAKFAST THIS MORNING AND IT CAN HARDLY BE WHOLLY HABIT THAT ENABLES ME TO DO THIS,AS ANY IN ENGLAND I WOULD SAY SAID GAMEWELL PROUDLY THAT IS IN HIS DAY,8230,61,True,24000,4.117333333333334,0.064659297466278,0.5860595703125,0.0933755667098445,0.0,,"As any in England, I would say, said Gamow proudly that is in his day.",0.0666666666666666,0.0714285714285714,0.9333333333333332,True
61-70970-0012_1995-1826-0000__T1__SCV3FIX__VOICE-61_CONTENT-1995-1995-1826-0000,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0012_1995-1826-0000__T1__SCV3FIX__VOICE-61_CONTENT-1995-1995-1826-0000__naturalized.wav,ok,IN THE DEBATE BETWEEN THE SENIOR SOCIETIES HER DEFENCE OF THE FIFTEENTH AMENDMENT HAD BEEN NOT ONLY A NOTABLE BIT OF REASONING BUT DELIVERED WITH REAL ENTHUSIASM,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,YET HE WILL TEACH YOU A FEW TRICKS WHEN MORNING IS COME,IN THE DEBATE BETWEEN THE SENIOR SOCIETIES HER DEFENCE OF THE FIFTEENTH AMENDMENT HAD BEEN NOT ONLY A NOTABLE BIT OF REASONING BUT DELIVERED WITH REAL ENTHUSIASM,61,1995,True,24000,7.914666666666666,0.0488240309059619,0.517852783203125,0.0645689437331536,0.0,,in the debate between the senior societies her defense of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,0.037037037037037,0.0074074074074074,0.9629629629629628,True
61-70970-0012_1995-1826-0000__T2__SCV3FIX__VOICE-1995_CONTENT-61-61-70970-0012,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0012_1995-1826-0000__T2__SCV3FIX__VOICE-1995_CONTENT-61-61-70970-0012__naturalized.wav,ok,YET HE WILL TEACH YOU A FEW TRICKS WHEN MORNING IS COME,yet he will teach you a few tricks when morning is come.,IN THE DEBATE BETWEEN THE SENIOR SOCIETIES HER DEFENCE OF THE FIFTEENTH AMENDMENT HAD BEEN NOT ONLY A NOTABLE BIT OF REASONING BUT DELIVERED WITH REAL ENTHUSIASM,YET HE WILL TEACH YOU A FEW TRICKS WHEN MORNING IS COME,1995,61,True,24000,4.149333333333334,0.0663520097732544,0.3236083984375,0.1787435732647815,0.0,,Yet he will teach you a few tricks when morning is come.,0.0,0.0,1.0,True
61-70970-0013_4507-16021-0035__T1__SCV3FIX__VOICE-61_CONTENT-4507-4507-16021-0035,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0013_4507-16021-0035__T1__SCV3FIX__VOICE-61_CONTENT-4507-4507-16021-0035__naturalized.wav,ok,TRUE HISTORY BEING A MIXTURE OF ALL THINGS THE TRUE HISTORIAN MINGLES IN EVERYTHING,true history being a mixture of all things the true historian mingles in everything.,THERE WAS NO CHANCE TO ALTER HIS SLEEPING ROOM TO ONE NEARER TO GAMEWELL'S CHAMBER,TRUE HISTORY BEING A MIXTURE OF ALL THINGS THE TRUE HISTORIAN MINGLES IN EVERYTHING,61,4507,True,24000,4.096,0.0483128242194652,0.44732666015625,0.102142333984375,0.0,,True history being a mixture of all things the true historian mingles in everything.,0.0,0.0,1.0,True
61-70970-0013_4507-16021-0035__T2__SCV3FIX__VOICE-4507_CONTENT-61-61-70970-0013,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0013_4507-16021-0035__T2__SCV3FIX__VOICE-4507_CONTENT-61-61-70970-0013__naturalized.wav,ok,THERE WAS NO CHANCE TO ALTER HIS SLEEPING ROOM TO ONE NEARER TO GAMEWELL'S CHAMBER,there was no chance to alter his sleeping room to one nearer to gamewell's chamber.,TRUE HISTORY BEING A MIXTURE OF ALL THINGS THE TRUE HISTORIAN MINGLES IN EVERYTHING,THERE WAS NO CHANCE TO ALTER HIS SLEEPING ROOM TO ONE NEARER TO GAMEWELL'S CHAMBER,4507,61,True,24000,8.352,0.0625756531953811,0.3541259765625,0.1082674808429118,0.0,,There was no chance to alter his sleeping room to one nearer to Gamewell's chamber.,0.0,0.0,1.0,True
61-70970-0013_7127-75947-0021__T1__SCV3FIX__VOICE-61_CONTENT-7127-7127-75947-0021,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0013_7127-75947-0021__T1__SCV3FIX__VOICE-61_CONTENT-7127-7127-75947-0021__naturalized.wav,ok,LA VALLIERE IS QUITE A POETESS SAID TONNAY CHARENTE,la valliere is quite a poetess said tonnay charente.,THERE WAS NO CHANCE TO ALTER HIS SLEEPING ROOM TO ONE NEARER TO GAMEWELL'S CHAMBER,LA VALLIERE IS QUITE A POETESS SAID TONNAY CHARENTE,61,7127,True,24000,2.528,0.0630722641944885,0.649261474609375,0.1207311445147679,0.0,,"La Valliere is quite a poetess, said Tunny Carent.",0.2222222222222222,0.0930232558139534,0.7777777777777778,True
61-70970-0013_7127-75947-0021__T2__SCV3FIX__VOICE-7127_CONTENT-61-61-70970-0013,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0013_7127-75947-0021__T2__SCV3FIX__VOICE-7127_CONTENT-61-61-70970-0013__naturalized.wav,ok,THERE WAS NO CHANCE TO ALTER HIS SLEEPING ROOM TO ONE NEARER TO GAMEWELL'S CHAMBER,there was no chance to alter his sleeping room to one nearer to gamewell's chamber.,LA VALLIERE IS QUITE A POETESS SAID TONNAY CHARENTE,THERE WAS NO CHANCE TO ALTER HIS SLEEPING ROOM TO ONE NEARER TO GAMEWELL'S CHAMBER,7127,61,True,24000,4.757333333333333,0.0633220672607421,0.491729736328125,0.1069226457399103,0.0,,There was no chance to alter his sleeping room to one nearer to Gamewell's chamber.,0.0,0.0,1.0,True
61-70970-0014_2830-3980-0029__T1__SCV3FIX__VOICE-61_CONTENT-2830-2830-3980-0029,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0014_2830-3980-0029__T1__SCV3FIX__VOICE-61_CONTENT-2830-2830-3980-0029__naturalized.wav,ok,ALTHOUGH THE BRETHREN WITH ME ARE NOT APOSTLES LIKE MYSELF YET THEY ARE ALL OF ONE MIND WITH ME THINK WRITE AND TEACH AS I DO,although the brethren with me are not apostles like myself yet they are all of one mind with me think write and teach as i do.,PRESENTLY HE CROSSED THE FLOOR OF HIS ROOM WITH DECIDED STEP,ALTHOUGH THE BRETHREN WITH ME ARE NOT APOSTLES LIKE MYSELF YET THEY ARE ALL OF ONE MIND WITH ME THINK WRITE AND TEACH AS I DO,61,2830,True,24000,6.144,0.0587482489645481,0.65020751953125,0.08746337890625,0.0,,although the brethren with me are not apostles like myself yet they are all of one mind with me think right and teach as i do,0.0384615384615384,0.04,0.9615384615384616,True
61-70970-0014_2830-3980-0029__T2__SCV3FIX__VOICE-2830_CONTENT-61-61-70970-0014,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0014_2830-3980-0029__T2__SCV3FIX__VOICE-2830_CONTENT-61-61-70970-0014__naturalized.wav,ok,PRESENTLY HE CROSSED THE FLOOR OF HIS ROOM WITH DECIDED STEP,presently he crossed the floor of his room with decided step.,ALTHOUGH THE BRETHREN WITH ME ARE NOT APOSTLES LIKE MYSELF YET THEY ARE ALL OF ONE MIND WITH ME THINK WRITE AND TEACH AS I DO,PRESENTLY HE CROSSED THE FLOOR OF HIS ROOM WITH DECIDED STEP,2830,61,True,24000,4.042666666666666,0.0825256705284118,0.7147216796875,0.1143428430079155,0.0,,presently he crossed the floor of his room with decided step,0.0,0.0,1.0,True
61-70970-0015_4446-2275-0019__T1__SCV3FIX__VOICE-61_CONTENT-4446-4446-2275-0019,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0015_4446-2275-0019__T1__SCV3FIX__VOICE-61_CONTENT-4446-4446-2275-0019__naturalized.wav,ok,THE WORLD IS ALL THERE JUST AS IT USED TO BE BUT I CAN'T GET AT IT ANY MORE,the world is all there just as it used to be but i can't get at it any more.,WILL CRIED HE SOFTLY AND STUTELEY WHO HAD CHOSEN HIS COUCH ACROSS THE DOOR OF HIS YOUNG MASTER'S CHAMBER SPRANG UP AT ONCE IN ANSWER,THE WORLD IS ALL THERE JUST AS IT USED TO BE BUT I CAN'T GET AT IT ANY MORE,61,4446,True,24000,3.701333333333333,0.0606149546802043,0.591705322265625,0.1169961275216138,0.0,,"The world is all there just as it used to be, but I can't get at it any more.",0.0,0.0,1.0,True
61-70970-0015_4446-2275-0019__T2__SCV3FIX__VOICE-4446_CONTENT-61-61-70970-0015,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0015_4446-2275-0019__T2__SCV3FIX__VOICE-4446_CONTENT-61-61-70970-0015__naturalized.wav,ok,WILL CRIED HE SOFTLY AND STUTELEY WHO HAD CHOSEN HIS COUCH ACROSS THE DOOR OF HIS YOUNG MASTER'S CHAMBER SPRANG UP AT ONCE IN ANSWER,will cried he softly and stuteley who had chosen his couch across the door of his young master's chamber sprang up at once in answer.,THE WORLD IS ALL THERE JUST AS IT USED TO BE BUT I CAN'T GET AT IT ANY MORE,WILL CRIED HE SOFTLY AND STUTELEY WHO HAD CHOSEN HIS COUCH ACROSS THE DOOR OF HIS YOUNG MASTER'S CHAMBER SPRANG UP AT ONCE IN ANSWER,4446,61,True,24000,5.92,0.0530978441238403,0.358184814453125,0.0553772522522522,0.0,,well cried he softly and stutely who had chosen his couch across the door of his young master's chamber sprang up at once in answer,0.08,0.0185185185185185,0.92,True
61-70970-0015_7127-75946-0018__T1__SCV3FIX__VOICE-61_CONTENT-7127-7127-75946-0018,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0015_7127-75946-0018__T1__SCV3FIX__VOICE-61_CONTENT-7127-7127-75946-0018__naturalized.wav,ok,THERE WAS SOMETHING IN HIS CARRIAGE WHICH RESEMBLED THE BUOYANT MOVEMENTS OF AN IMMORTAL AND HE DID NOT DANCE SO MUCH AS SEEM TO SOAR ALONG,there was something in his carriage which resembled the buoyant movements of an immortal and he did not dance so much as seem to soar along.,WILL CRIED HE SOFTLY AND STUTELEY WHO HAD CHOSEN HIS COUCH ACROSS THE DOOR OF HIS YOUNG MASTER'S CHAMBER SPRANG UP AT ONCE IN ANSWER,THERE WAS SOMETHING IN HIS CARRIAGE WHICH RESEMBLED THE BUOYANT MOVEMENTS OF AN IMMORTAL AND HE DID NOT DANCE SO MUCH AS SEEM TO SOAR ALONG,61,7127,True,24000,6.8373333333333335,0.0526278875768184,0.50189208984375,0.066381874024961,0.0,,there was something in his carriage which resembled the buoyant movements of an immortal and he did not dance so much as seemed to soar along,0.0384615384615384,0.0175438596491228,0.9615384615384616,True
61-70970-0015_7127-75946-0018__T2__SCV3FIX__VOICE-7127_CONTENT-61-61-70970-0015,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0015_7127-75946-0018__T2__SCV3FIX__VOICE-7127_CONTENT-61-61-70970-0015__naturalized.wav,ok,WILL CRIED HE SOFTLY AND STUTELEY WHO HAD CHOSEN HIS COUCH ACROSS THE DOOR OF HIS YOUNG MASTER'S CHAMBER SPRANG UP AT ONCE IN ANSWER,will cried he softly and stuteley who had chosen his couch across the door of his young master's chamber sprang up at once in answer.,THERE WAS SOMETHING IN HIS CARRIAGE WHICH RESEMBLED THE BUOYANT MOVEMENTS OF AN IMMORTAL AND HE DID NOT DANCE SO MUCH AS SEEM TO SOAR ALONG,WILL CRIED HE SOFTLY AND STUTELEY WHO HAD CHOSEN HIS COUCH ACROSS THE DOOR OF HIS YOUNG MASTER'S CHAMBER SPRANG UP AT ONCE IN ANSWER,7127,61,True,24000,7.626666666666667,0.0640659928321838,0.533416748046875,0.055108173076923,0.0,,will cried he softly and stutely who had chosen his couch across the door of his young master's chamber sprang up at once in answer,0.04,0.0092592592592592,0.96,True
61-70970-0016_672-122797-0012__T1__SCV3FIX__VOICE-61_CONTENT-672-672-122797-0012,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0016_672-122797-0012__T1__SCV3FIX__VOICE-61_CONTENT-672-672-122797-0012__naturalized.wav,ok,I WOULD FAIN KNOW IF I AM DESTINED FOR SO GLORIOUS A CAREER CRIED THE TREE REJOICING,i would fain know if i am destined for so glorious a career cried the tree rejoicing.,WE WILL GO OUT TOGETHER TO THE BOWER THERE IS A WAY DOWN TO THE COURT FROM MY WINDOW,I WOULD FAIN KNOW IF I AM DESTINED FOR SO GLORIOUS A CAREER CRIED THE TREE REJOICING,61,672,True,24000,4.1386666666666665,0.0608962066471576,0.58856201171875,0.0821721971649484,0.0,,"I would fain know if I am destined for so glorious a career, cried the tree rejoicing.",0.0,0.0,1.0,True
61-70970-0016_672-122797-0012__T2__SCV3FIX__VOICE-672_CONTENT-61-61-70970-0016,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0016_672-122797-0012__T2__SCV3FIX__VOICE-672_CONTENT-61-61-70970-0016__naturalized.wav,ok,WE WILL GO OUT TOGETHER TO THE BOWER THERE IS A WAY DOWN TO THE COURT FROM MY WINDOW,we will go out together to the bower there is a way down to the court from my window.,I WOULD FAIN KNOW IF I AM DESTINED FOR SO GLORIOUS A CAREER CRIED THE TREE REJOICING,WE WILL GO OUT TOGETHER TO THE BOWER THERE IS A WAY DOWN TO THE COURT FROM MY WINDOW,672,61,True,24000,7.658666666666667,0.0438178293406963,0.460479736328125,0.269134096448468,0.0,,we will go out together to the bower there is a way down to the court from my window,0.0,0.0,1.0,True
61-70970-0018_2300-131720-0010__T1__SCV3FIX__VOICE-61_CONTENT-2300-2300-131720-0010,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0018_2300-131720-0010__T1__SCV3FIX__VOICE-61_CONTENT-2300-2300-131720-0010__naturalized.wav,ok,IT COULD NOT BE USED FOR ELECTROPLATING OR DEPOSITION NOR COULD IT CHARGE STORAGE BATTERIES ALL OF WHICH ARE EASILY WITHIN THE ABILITY OF THE DIRECT CURRENT,it could not be used for electroplating or deposition nor could it charge storage batteries all of which are easily within the ability of the direct current.,THE HOURS PASSED WEARILY BY AND MOVEMENT COULD YET BE HEARD ABOUT THE HALL,IT COULD NOT BE USED FOR ELECTROPLATING OR DEPOSITION NOR COULD IT CHARGE STORAGE BATTERIES ALL OF WHICH ARE EASILY WITHIN THE ABILITY OF THE DIRECT CURRENT,61,2300,True,24000,7.669333333333333,0.0505033060908317,0.467498779296875,0.0436804589707927,0.0,,"It could not be used for electroplating or deposition, nor could it charge storage batteries, all of which are easily within the ability of the direct current.",0.0,0.0,1.0,True
61-70970-0018_2300-131720-0010__T2__SCV3FIX__VOICE-2300_CONTENT-61-61-70970-0018,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0018_2300-131720-0010__T2__SCV3FIX__VOICE-2300_CONTENT-61-61-70970-0018__naturalized.wav,ok,THE HOURS PASSED WEARILY BY AND MOVEMENT COULD YET BE HEARD ABOUT THE HALL,the hours passed wearily by and movement could yet be heard about the hall.,IT COULD NOT BE USED FOR ELECTROPLATING OR DEPOSITION NOR COULD IT CHARGE STORAGE BATTERIES ALL OF WHICH ARE EASILY WITHIN THE ABILITY OF THE DIRECT CURRENT,THE HOURS PASSED WEARILY BY AND MOVEMENT COULD YET BE HEARD ABOUT THE HALL,2300,61,True,24000,5.152,0.1057672128081321,0.859375,0.0482822204968944,0.0,,The hours passed warily by in movement could yet be heard about the hall.,0.1428571428571428,0.0491803278688524,0.8571428571428571,True
61-70970-0020_4507-16021-0018__T1__SCV3FIX__VOICE-61_CONTENT-4507-4507-16021-0018,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0020_4507-16021-0018__T1__SCV3FIX__VOICE-61_CONTENT-4507-4507-16021-0018__naturalized.wav,ok,WHAT IS SLANG PROPERLY SPEAKING,what is slang properly speaking.,WILL WHISPERED ROBIN OPENING HIS DOOR AS HE SPOKE ARE YOU READY,WHAT IS SLANG PROPERLY SPEAKING,61,4507,True,24000,1.5466666666666666,0.0521161220967769,0.563751220703125,0.1162446120689655,0.0,,What is slang properly speaking?,0.0,0.0,1.0,True
61-70970-0020_4507-16021-0018__T2__SCV3FIX__VOICE-4507_CONTENT-61-61-70970-0020,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0020_4507-16021-0018__T2__SCV3FIX__VOICE-4507_CONTENT-61-61-70970-0020__naturalized.wav,ok,WILL WHISPERED ROBIN OPENING HIS DOOR AS HE SPOKE ARE YOU READY,will whispered robin opening his door as he spoke are you ready.,WHAT IS SLANG PROPERLY SPEAKING,WILL WHISPERED ROBIN OPENING HIS DOOR AS HE SPOKE ARE YOU READY,4507,61,True,24000,6.432,0.0570897348225116,0.416229248046875,0.1174595771144278,0.0,,"Will whispered, Robin opening his door. As he spoke, are you ready?",0.0,0.0,1.0,True
61-70970-0020_4507-16021-0031__T1__SCV3FIX__VOICE-61_CONTENT-4507-4507-16021-0031,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0020_4507-16021-0031__T1__SCV3FIX__VOICE-61_CONTENT-4507-4507-16021-0031__naturalized.wav,ok,AND THEN WE INSIST UPON IT THE STUDY OF SOCIAL DEFORMITIES AND INFIRMITIES AND THE TASK OF POINTING THEM OUT WITH A VIEW TO REMEDY IS NOT A BUSINESS IN WHICH CHOICE IS PERMITTED,and then we insist upon it the study of social deformities and infirmities and the task of pointing them out with a view to remedy is not a business in which choice is permitted.,WILL WHISPERED ROBIN OPENING HIS DOOR AS HE SPOKE ARE YOU READY,AND THEN WE INSIST UPON IT THE STUDY OF SOCIAL DEFORMITIES AND INFIRMITIES AND THE TASK OF POINTING THEM OUT WITH A VIEW TO REMEDY IS NOT A BUSINESS IN WHICH CHOICE IS PERMITTED,61,4507,True,24000,8.693333333333333,0.0468640513718128,0.57806396484375,0.052813458588957,0.0,,"And then we insist upon it the study of social deformities and infirmities, and the task of pointing them out with a view to remedy is not a business in which choice is permitted.",0.0,0.0,1.0,True
61-70970-0020_4507-16021-0031__T2__SCV3FIX__VOICE-4507_CONTENT-61-61-70970-0020,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0020_4507-16021-0031__T2__SCV3FIX__VOICE-4507_CONTENT-61-61-70970-0020__naturalized.wav,ok,WILL WHISPERED ROBIN OPENING HIS DOOR AS HE SPOKE ARE YOU READY,will whispered robin opening his door as he spoke are you ready.,AND THEN WE INSIST UPON IT THE STUDY OF SOCIAL DEFORMITIES AND INFIRMITIES AND THE TASK OF POINTING THEM OUT WITH A VIEW TO REMEDY IS NOT A BUSINESS IN WHICH CHOICE IS PERMITTED,WILL WHISPERED ROBIN OPENING HIS DOOR AS HE SPOKE ARE YOU READY,4507,61,True,24000,6.432,0.0630629137158393,0.3834228515625,0.1421538142620232,0.0,,"Will whispered Robin, opening his door, as he spoke, Are you ready?",0.0,0.0,1.0,True
61-70970-0021_8230-279154-0035__T1__SCV3FIX__VOICE-61_CONTENT-8230-8230-279154-0035,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0021_8230-279154-0035__T1__SCV3FIX__VOICE-61_CONTENT-8230-8230-279154-0035__naturalized.wav,ok,THUS NO KNOWLEDGE AS TO THE PAST IS TO BE DERIVED FROM THE FEELING OF FAMILIARITY ALONE,thus no knowledge as to the past is to be derived from the feeling of familiarity alone.,THEY THEN RENEWED THEIR JOURNEY AND UNDER THE BETTER LIGHT MADE A SAFE CROSSING OF THE STABLE ROOFS,THUS NO KNOWLEDGE AS TO THE PAST IS TO BE DERIVED FROM THE FEELING OF FAMILIARITY ALONE,61,8230,True,24000,4.288,0.0571414232254028,0.548126220703125,0.0652693563432835,0.0,,Thus no knowledge as to the past is to be derived from the feeling of familiarity alone.,0.0,0.0,1.0,True
61-70970-0021_8230-279154-0035__T2__SCV3FIX__VOICE-8230_CONTENT-61-61-70970-0021,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/61-70970-0021_8230-279154-0035__T2__SCV3FIX__VOICE-8230_CONTENT-61-61-70970-0021__naturalized.wav,ok,THEY THEN RENEWED THEIR JOURNEY AND UNDER THE BETTER LIGHT MADE A SAFE CROSSING OF THE STABLE ROOFS,they then renewed their journey and under the better light made a safe crossing of the stable roofs.,THUS NO KNOWLEDGE AS TO THE PAST IS TO BE DERIVED FROM THE FEELING OF FAMILIARITY ALONE,THEY THEN RENEWED THEIR JOURNEY AND UNDER THE BETTER LIGHT MADE A SAFE CROSSING OF THE STABLE ROOFS,8230,61,True,24000,5.802666666666667,0.0775483548641204,0.703399658203125,0.0893195657169117,0.0,,"They then renewed their journey, and under the better light made a safe crossing of the stable roofs.",0.0,0.0,1.0,True
